,0,1,2,3,4,5
7135,75216173,"Corn, yellow and white, cooked, from canned, fat not added in cooking",made with cooking spray,,6416,Corn
7136,75216174,"Corn, yellow and white, cooked, NS as to form, made with oil",,,6416,Corn
7137,75216175,"Corn, yellow and white, cooked, NS as to form, made with butter",made with animal fat or meat drippings,,6416,Corn
7138,75216176,"Corn, yellow and white, cooked, NS as to form, made with margarine",made with shortening,2a,6416,Corn
7139,75216177,"Corn, yellow and white, cooked, from fresh, made with oil",,,6416,Corn
7140,75216178,"Corn, yellow and white, cooked, from fresh, made with butter",made with animal fat or meat drippings,,6416,Corn
7141,75216179,"Corn, yellow and white, cooked, from fresh, made with margarine",made with shortening,2a,6416,Corn
7142,75216180,"Corn, yellow and white, cooked, NS as to form, fat added in cooking, NS as to type of fat",,2a,6416,Corn
7143,75216181,"Corn, yellow and white, cooked, from fresh, fat added in cooking, NS as to type of fat",,2a,6416,Corn
7144,75216182,"Corn, yellow and white, cooked, from frozen, fat added in cooking, NS as to type of fat",,2a,6416,Corn
7145,75216183,"Corn, yellow and white, cooked, from canned, fat added in cooking, NS as to type of fat",,2a,6416,Corn
7146,75216184,"Corn, yellow and white, cooked, from frozen, made with oil",,,6416,Corn
7147,75216185,"Corn, yellow and white, cooked, from frozen, made with butter",made with animal fat or meat drippings,,6416,Corn
7148,75216186,"Corn, yellow and white, cooked, from frozen, made with margarine",made with shortening,2a,6416,Corn
7149,75216187,"Corn, yellow and white, cooked, from canned, made with oil",,,6416,Corn
7150,75216188,"Corn, yellow and white, cooked, from canned, made with butter",made with animal fat or meat drippings,,6416,Corn
7151,75216189,"Corn, yellow and white, cooked, from canned, made with margarine",made with shortening,2a,6416,Corn
7152,75216190,"Corn, yellow, NS as to form, cream style, fat added in cooking",creamed corn; made with any type of fat,2a,6416,Corn
7153,75216193,"Corn, yellow, from canned, cream style, fat added in cooking",creamed corn; made with any type of fat,2a,6416,Corn
7154,75216203,"Corn, white, cooked, from canned, NS as to fat added in cooking",,2a,6416,Corn
7155,75216210,"Corn, white, cooked, NS as to form, fat not added in cooking",made with cooking spray,,6416,Corn
7156,75216211,"Corn, white, cooked, from fresh, fat not added in cooking",made with cooking spray,,6416,Corn
7157,75216212,"Corn, white, cooked, from frozen, fat not added in cooking",made with cooking spray,,6416,Corn
7158,75216213,"Corn, white, cooked, from canned, fat not added in cooking",made with cooking spray,,6416,Corn
7159,75216220,"Corn, white, cooked, NS as to form, fat added in cooking, NS as to type of fat",,2a,6416,Corn
7160,75216221,"Corn, white, cooked, from fresh, fat added in cooking, NS as to type of fat",,2a,6416,Corn
7161,75216222,"Corn, white, cooked, from frozen, fat added in cooking, NS as to type of fat",,2a,6416,Corn
7162,75216223,"Corn, white, cooked, from canned, fat added in cooking, NS as to type of fat",,2a,6416,Corn
7163,75216224,"Corn, white, cooked, NS as to form, made with oil",,,6416,Corn
7164,75216225,"Corn, white, cooked, NS as to form, made with butter",made with animal fat or meat drippings,,6416,Corn
7165,75216226,"Corn, white, cooked, NS as to form, made with margarine",made with shortening,2a,6416,Corn
7166,75216227,"Corn, white, cooked, from fresh, made with oil",,,6416,Corn
7167,75216228,"Corn, white, cooked, from fresh, made with butter",made with animal fat or meat drippings,,6416,Corn
7168,75216229,"Corn, white, cooked, from fresh, made with margarine",made with shortening,2a,6416,Corn
7169,75216232,"Corn, white, cooked, from frozen, made with oil",,,6416,Corn
7170,75216233,"Corn, white, cooked, from frozen, made with butter",made with animal fat or meat drippings,,6416,Corn
7171,75216234,"Corn, white, cooked, from frozen, made with margarine",made with shortening,2a,6416,Corn
7172,75216235,"Corn, white, cooked, from canned, made with oil",,,6416,Corn
7173,75216236,"Corn, white, cooked, from canned, made with butter",made with animal fat or meat drippings,,6416,Corn
7174,75216237,"Corn, white, cooked, from canned, made with margarine",made with shortening,2a,6416,Corn
7175,75216250,"Corn, white, NS as to form, cream style",creamed corn,,6416,Corn
7176,75216253,"Corn, white, from canned, cream style",creamed corn,,6416,Corn
7177,75216300,"Corn, yellow, canned, low sodium, NS as to fat added in cooking",,2a,6416,Corn
7178,75216310,"Corn, yellow, canned, low sodium, fat not added in cooking",made with cooking spray,,6416,Corn
7179,75216320,"Corn, yellow, canned, low sodium, fat added in cooking, NS as to type of fat",,2a,6416,Corn
7180,75216321,"Corn, yellow, canned, low sodium, made with oil",,,6416,Corn
7181,75216322,"Corn, yellow, canned, low sodium, made with butter",made with animal fat or meat drippings,,6416,Corn
7182,75216323,"Corn, yellow, canned, low sodium, made with margarine",made with shortening,2a,6416,Corn
7183,75216700,"Cucumber, cooked, NS as to fat added in cooking",,2a,6420,Other vegetables and combinations
7184,75216710,"Cucumber, cooked, fat not added in cooking",made with cooking spray,,6420,Other vegetables and combinations
7185,75216720,"Cucumber, cooked, fat added in cooking, NS as to type of fat",,2a,6420,Other vegetables and combinations
7186,75216721,"Cucumber, cooked, made with oil",,,6420,Other vegetables and combinations
7187,75216722,"Cucumber, cooked, made with butter",made with animal fat or meat drippings,,6420,Other vegetables and combinations
7188,75216723,"Cucumber, cooked, made with margarine",made with shortening,2a,6420,Other vegetables and combinations
7189,75217000,"Eggplant, cooked, NS as to fat added in cooking",eggplant curry,2a,6420,Other vegetables and combinations
7190,75217010,"Eggplant, cooked, fat not added in cooking",eggplant curry; made with cooking spray,,6420,Other vegetables and combinations
7191,75217020,"Eggplant, cooked, fat added in cooking, NS as to type of fat",eggplant curry,2a,6420,Other vegetables and combinations
7192,75217021,"Eggplant, cooked, made with oil",eggplant curry,,6420,Other vegetables and combinations
7193,75217022,"Eggplant, cooked, made with butter",eggplant curry; made with animal fat or meat drippings,,6420,Other vegetables and combinations
7194,75217023,"Eggplant, cooked, made with margarine",eggplant curry; made with shortening,2a,6420,Other vegetables and combinations
7195,75217299,"Flowers or blossoms of sesbania, squash, or lily, NS as to fat added in cooking",,2a,6420,Other vegetables and combinations
7196,75217300,"Flowers or blossoms of sesbania, squash, or lily, fat not added in cooking",made with cooking spray,,6420,Other vegetables and combinations
7197,75217301,"Flowers or blossoms of sesbania, squash, or lily, fat added in cooking",made with any type of fat,2a,6420,Other vegetables and combinations
7198,75217400,"Garlic, cooked",,,8406,Mustard and other condiments
7199,75217490,"Hominy, cooked, NS as to fat added in cooking",,2a,4804,Grits and other cooked cereals
7200,75217500,"Hominy, cooked, fat not added in cooking",made with cooking spray,,4804,Grits and other cooked cereals
7201,75217520,"Hominy, cooked, fat added in cooking",made with any type of fat,2a,4804,Grits and other cooked cereals
7202,75218009,"Kohlrabi, cooked, NS as to fat added in cooking",,2a,6420,Other vegetables and combinations
7203,75218010,"Kohlrabi, cooked, fat not added in cooking",made with cooking spray,,6420,Other vegetables and combinations
7204,75218011,"Kohlrabi, cooked, fat added in cooking",made with any type of fat,2a,6420,Other vegetables and combinations
7205,75218400,"Leek, cooked, NS as to fat added in cooking",,2a,6414,Onions
7206,75218499,"Lotus root, cooked, NS as to fat added in cooking",,,6420,Other vegetables and combinations
7207,75218500,"Lotus root, cooked, fat not added in cooking",made with cooking spray,,6420,Other vegetables and combinations
7208,75218501,"Lotus root, cooked, fat added in cooking",made with any type of fat,,6420,Other vegetables and combinations
7209,75219000,"Mushrooms, cooked, NS as to form, NS as to fat added in cooking",,2a,6420,Other vegetables and combinations
7210,75219001,"Mushrooms, cooked, from fresh, NS as to fat added in cooking",,2a,6420,Other vegetables and combinations
7211,75219002,"Mushrooms, cooked, from frozen, NS as to fat added in cooking",,2a,6420,Other vegetables and combinations
7212,75219003,"Mushrooms, cooked, from canned, NS as to fat added in cooking",,,6420,Other vegetables and combinations
7213,75219010,"Mushrooms, cooked, NS as to form, fat not added in cooking",made with cooking spray,,6420,Other vegetables and combinations
7214,75219011,"Mushrooms, cooked, from fresh, fat not added in cooking",made with cooking spray,,6420,Other vegetables and combinations
7215,75219012,"Mushrooms, cooked, from frozen, fat not added in cooking",made with cooking spray,,6420,Other vegetables and combinations
7216,75219013,"Mushrooms, cooked, from canned, fat not added in cooking",made with cooking spray,,6420,Other vegetables and combinations
7217,75219020,"Mushrooms, cooked, NS as to form, fat added in cooking, NS asa to type of fat",,2a,6420,Other vegetables and combinations
7218,75219021,"Mushrooms, cooked, from fresh, fat added in cooking, NS as to type of fat",,2a,6420,Other vegetables and combinations
7219,75219022,"Mushrooms, cooked, from frozen, fat added in cooking, NS as to type of fat",,2a,6420,Other vegetables and combinations
7220,75219023,"Mushrooms, cooked, from canned, fat added in cooking, NS as to type of fat",,,6420,Other vegetables and combinations
7221,75219030,"Mushrooms, cooked, NS as to form, made with oil",,,6420,Other vegetables and combinations
7222,75219031,"Mushrooms, cooked, NS as to form, made with butter",made with animal fat or meat drippings,,6420,Other vegetables and combinations
7223,75219032,"Mushrooms, cooked, NS as to form, made with margarine",made with shortening,2a,6420,Other vegetables and combinations
7224,75219033,"Mushrooms, cooked, from fresh, made with oil",,,6420,Other vegetables and combinations
7225,75219034,"Mushrooms, cooked, from fresh, made with butter",made with animal fat or meat drippings,,6420,Other vegetables and combinations
7226,75219035,"Mushrooms, cooked, from fresh, made with margarine",made with shortening,2a,6420,Other vegetables and combinations
7227,75219036,"Mushrooms, cooked, from frozen, made with oil",,,6420,Other vegetables and combinations
7228,75219037,"Mushrooms, cooked, from frozen, made with butter",made with animal fat or meat drippings,,6420,Other vegetables and combinations
7229,75219038,"Mushrooms, cooked, from frozen, made with margarine",made with shortening,2a,6420,Other vegetables and combinations
7230,75219039,"Mushrooms, cooked, from canned, made with oil",,,6420,Other vegetables and combinations
7231,75219040,"Mushrooms, cooked, from canned, made with butter",made with animal fat or meat drippings,,6420,Other vegetables and combinations
7232,75219041,"Mushrooms, cooked, from canned, made with margarine",made with shortening,2a,6420,Other vegetables and combinations
7233,75219100,"Mushroom, Asian, cooked, from dried",shiitake,,6420,Other vegetables and combinations
7234,75220000,"Okra, cooked, NS as to form, NS as to fat added in cooking",,2a,6420,Other vegetables and combinations
7235,75220001,"Okra, cooked, from fresh, NS as to fat added in cooking",,2a,6420,Other vegetables and combinations
7236,75220002,"Okra, cooked, from frozen, NS as to fat added in cooking",,2a,6420,Other vegetables and combinations
7237,75220003,"Okra, cooked, from canned, NS as to fat added in cooking",,2a,6420,Other vegetables and combinations
7238,75220010,"Okra, cooked, NS as to form, fat not added in cooking",made with cooking spray,,6420,Other vegetables and combinations
7239,75220011,"Okra, cooked, from fresh, fat not added in cooking",made with cooking spray,,6420,Other vegetables and combinations
7240,75220012,"Okra, cooked, from frozen, fat not added in cooking",made with cooking spray,,6420,Other vegetables and combinations
